track_id,track_name,artist_name,year,genre,tempo,popularity,acousticness,danceability,energy,loudness
610gzNqwaSz89u6YIpDlyZ,NEVEREVER,Destroy Lonely,2022,rap,140.115,69,0.0452,0.784,0.538,-6.952
0oBtwScT4B4BR5kZitNWd5,PUNTO G,Quevedo,2022,rap,92.032,83,0.251,0.751,0.761,-4.113
6BjtaWm1T4kDWAqHrf8vEi,Legends,Juice WRLD,2022,rap,142.107,69,0.114,0.586,0.82,-4.791
3vZGtceCbJVh5aDT4XhE0p,2AM,SZA,2022,rap,83.966,69,0.438,0.504,0.267,-13.678
2ROQe6QkIXODJRx0y8UjzV,Delincuente,"Tokischa, Anuel AA, Ñengo Flow",2022,rap,97.875,79,0.0576,0.798,0.71,-3.39
4QlbH3QGLr13WeLUywH9DA,"My Swisher Sweet, But My Sig Sauer","$uicideboy$, Germ",2022,rap,170.017,68,0.000275,0.683,0.969,-3.29
5uKHTLXNcftXtYfU7j9cQ6,I LIKE,Tory Lanez,2022,rap,118.027,70,0.365,0.744,0.448,-10.426
6f44p3Kc4ayD9VtbC9Clkr,"Come On, Let's Go (with Nigo)",Nigo,2022,rap,145.722,70,0.136,0.732,0.734,-7.968
1BzXvBpIFWJgu0P8P6xmP4,Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes),"Dreamville, J. Cole",2022,rap,118.574,68,0.266,0.671,0.857,-5.435
62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Jack Harlow,2022,rap,150.127,71,0.00508,0.677,0.557,-8.409
4NqkE7kRUvMDEdcqD96EDO,Used (feat. Don Toliver),SZA,2022,rap,150.073,70,0.363,0.733,0.685,-6.228
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,2022,pop,88.98,94,0.0521,0.644,0.735,-5.747
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,2022,pop,97.008,94,0.13,0.637,0.643,-6.571
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"Rema, Selena Gomez",2022,pop,106.999,96,0.382,0.801,0.806,-5.206
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,2022,pop,132.052,91,0.453,0.571,0.544,-10.613
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,2022,pop,143.008,92,0.141,0.559,0.551,-7.231
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,2022,pop,175.212,88,0.555,0.369,0.192,-12.151
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,"Drake, 21 Savage",2022,pop,153.15,91,0.0503,0.561,0.52,-9.342
3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,2022,pop,88.993,92,0.0543,0.644,0.728,-5.75
78Sw5GDo6AlGwTwanjXbGh,Here With Me,d4vd,2022,pop,132.023,94,0.534,0.574,0.469,-8.209
4686eQ81DEswHa90bcdlC9,Rock and A Hard Place,Bailey Zimmerman,2022,pop,121.991,85,0.577,0.582,0.568,-7.3
2L9N0zZnd37dwF0clgxMGI,ceilings,Lizzy McAlpine,2022,pop,148.005,91,0.473,0.516,0.322,-11.762
5jQI2r1RdgtuT8S3iG8zFC,Lavender Haze,Taylor Swift,2022,pop,96.985,89,0.258,0.733,0.436,-10.489
2GAhgAjOhEmItWLfgisyOn,Low,SZA,2022,pop,145.044,88,0.425,0.698,0.546,-7.234
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,2022,pop,139.994,93,0.0826,0.704,0.797,-5.927
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"David Guetta, Bebe Rexha",2022,pop,128.04,95,0.00383,0.561,0.965,-3.673
5odlY52u43F5BjByhxg7wg,golden hour,JVKE,2022,pop,94.467,90,0.653,0.515,0.593,-4.801
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),Drake,2022,pop,165.921,88,0.000307,0.529,0.673,-4.711
4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,2022,pop,173.93,92,0.342,0.52,0.731,-5.338
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",2022,pop,131.121,92,0.013,0.714,0.472,-7.375
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,2022,pop,138.992,89,0.0268,0.74,0.697,-4.912
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,"Drake, 21 Savage",2022,pop,129.963,84,0.01,0.773,0.701,-6.386
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,Harry Styles,2022,pop,114.996,89,0.298,0.714,0.728,-4.595
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malone,2022,pop,100.964,87,0.121,0.733,0.67,-6.009
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,2022,pop,173.93,92,0.342,0.52,0.731,-5.338
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,Beyoncé,2022,pop,115.042,89,0.0368,0.78,0.689,-5.668
7KokYm8cMIXCsGVmUvKtqf,Karma,Taylor Swift,2022,pop,90.02,85,0.0734,0.642,0.62,-7.091
0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,2022,pop,144.981,90,0.345,0.838,0.525,-3.562
2wSTnntOPRi7aQneobFtU4,Shirt,SZA,2022,pop,120.009,84,0.228,0.848,0.512,-7.72
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Taylor Swift,2022,pop,139.865,86,0.69,0.643,0.363,-11.738
3fl4zil6HJ0N1FL3YIRwdC,Tennessee Orange,Megan Moroney,2022,pop,156.031,80,0.126,0.38,0.488,-6.637
5gVCfYmQRPy1QJifP8f5gg,Fall In Love,Bailey Zimmerman,2022,pop,135.962,80,0.451,0.524,0.643,-6.055
3r8RuvgbX9s7ammBn07D3W,Ditto,NewJeans,2022,pop,133.854,90,0.027,0.814,0.641,-5.957
1SjsVdSXpwm1kTdYEHoPIT,Sun to Me,Zach Bryan,2022,pop,98.721,80,0.593,0.505,0.27,-9.165
3qoftcUZaUOncvIYjFSPdE,Bejeweled,Taylor Swift,2022,pop,163.999,84,0.0618,0.696,0.559,-9.19
0hquQWY3xvYqN4qtiquniF,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,2022,pop,159.969,83,0.0777,0.801,0.601,-7.574
3GYlZ7tbxLOxe6ewMNVTkw,TV,Billie Eilish,2022,pop,140.214,86,0.83,0.412,0.236,-15.159
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",Taylor Swift,2022,pop,120.041,84,0.401,0.696,0.396,-10.289
6Tm4Io4ct4w14nB1EUzsY3,Whiskey On You,Nate Smith,2022,pop,110.024,79,7.02e-05,0.479,0.768,-5.204
4h5x3XHLVYFJaItKuO2rhy,Ghost in the Machine (feat. Phoebe Bridgers),SZA,2022,pop,124.979,80,0.837,0.624,0.433,-9.572
4yNk9iz9WVJikRFle3XEvn,golden hour,JVKE,2022,pop,94.467,86,0.653,0.515,0.593,-4.801
6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,2022,pop,169.914,86,0.891,0.44,0.317,-9.258
4RG7P0CXQ4pe0OeCAHjX5L,Wild as Her,Corey Kent,2022,pop,148.014,78,0.00216,0.504,0.736,-6.079
0OWhKvvsHptt6vnnNUSM9a,Oklahoma Smokeshow,Zach Bryan,2022,pop,122.977,78,0.0958,0.544,0.573,-5.694
3eX0NZfLtGzoLUxPNvRfqm,Maroon,Taylor Swift,2022,pop,108.075,82,0.0573,0.637,0.398,-8.294
0a4MMyCrzT0En247IhqZbD,Hype Boy,NewJeans,2022,pop,99.976,87,0.268,0.593,0.935,-3.43
0mL82sxCRjrs3br407IdJh,Is There Someone Else?,The Weeknd,2022,pop,134.951,86,0.0388,0.702,0.586,-7.83
1eIXYZWEfJO3Na2LCCnIJE,Love Language,SZA,2022,pop,65.038,79,0.853,0.707,0.261,-10.139
6BePGk3eCan4FqaW2X8Qy3,10:35,"Tiësto, Tate McRae",2022,pop,120.003,89,0.0683,0.696,0.793,-5.733
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,2022,pop,82.029,81,0.598,0.697,0.336,-10.395
2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),"Drake, 21 Savage",2022,pop,122.03,81,0.0623,0.749,0.63,-6.652
41P6Tnd8KIHqON0QIydx6a,the perfect pair,beabadoobee,2022,pop,146.053,80,0.433,0.634,0.663,-6.818
0CYTGMBYkwUxrj1MWDLrC5,CHORRITO PA LAS ANIMAS,Feid,2022,pop,95.975,91,0.114,0.743,0.831,-4.042
5ww2BF9slyYgNOk37BlC4u,La Bachata,Manuel Turizo,2022,pop,124.98,91,0.583,0.835,0.679,-5.329
3Z0qLOS0cqWKPHXkbTXmNF,Gilded Lily,Cults,2022,pop,61.859,82,0.468,0.4,0.571,-6.534
2xZ0zfuDTv5LxLhEgD82PG,Awkward,SZA,2022,pop,119.999,79,0.182,0.618,0.474,-12.097
2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo",2022,pop,128.033,93,0.0125,0.621,0.782,-5.548
1zsPaEkglFvxjAhrM8yhpr,Hey Mor,Ozuna,2022,pop,98.002,91,0.00302,0.901,0.589,-6.713
0De9jFjJ4eRLl7Yww2eBw1,Flower Shops (feat. Morgan Wallen),ERNEST,2022,pop,128.153,76,0.118,0.527,0.461,-5.908
4PMqSO5qyjpvzhlLI5GnID,Good Days,SZA,2022,pop,121.07,80,0.418,0.461,0.651,-8.81
0xaFw2zDYf1rIJWl2dXiSF,Open Arms (feat. Travis Scott),SZA,2022,pop,77.559,81,0.763,0.665,0.59,-7.608
6eT2V7nKXyMf47TwPbtgAD,Seek & Destroy,SZA,2022,pop,152.069,78,0.437,0.651,0.647,-5.415
0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",Taylor Swift,2022,pop,157.979,80,0.43,0.483,0.84,-6.508
3UMrglJeju5yWyYIW6o99b,The Great War,Taylor Swift,2022,pop,96.016,81,0.219,0.573,0.741,-8.987
1wtOxkiel43cVs0Yux5Q4h,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,2022,pop,109.957,83,0.69,0.663,0.319,-13.481
26hOm7dTtBi0TdpDGl141t,Die For You,Joji,2022,pop,147.805,83,0.383,0.472,0.518,-7.379
0wHFktze2PHC5jDt3B17DC,First Class,Jack Harlow,2022,pop,107.005,83,0.111,0.902,0.582,-5.902
2XMAWynSTIst5KmLSv0Npf,AMERICA HAS A PROBLEM,Beyoncé,2022,pop,126.035,80,0.00348,0.789,0.614,-6.491
0HqZX76SFLDz2aW8aiqi7G,Bones,Imagine Dragons,2022,pop,114.071,87,0.0206,0.773,0.742,-3.678
3nei8eHEdiwwSfyoOCHPZI,If He Wanted To He Would,Kylie Morgan,2022,pop,90.015,75,0.0998,0.655,0.617,-4.716
0j3mqDTK4Z6lvrLzFCUUz6,Good Looking,Suki Waterhouse,2022,pop,150.079,80,0.077,0.364,0.554,-9.076
2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,2022,pop,104.988,84,0.236,0.811,0.648,-3.684
7trjNYF5ek7zX4GKSHQZbP,wait in the truck (feat. Lainey Wilson),"HARDY, Lainey Wilson",2022,pop,140.0,76,0.277,0.534,0.466,-6.98
0rzaRSujxA0bKyjJl6vHYq,Satellite,Harry Styles,2022,pop,138.984,82,0.143,0.576,0.457,-6.473
3S68RFe1lsdCdTMPIMJM3X,Cash In Cash Out,"Pharrell Williams, 21 Savage, Tyler, The Creator",2022,pop,119.971,76,0.00721,0.877,0.56,-3.751
2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,2022,pop,93.057,82,0.255,0.65,0.76,-4.422
2NcQic8JxdjAlAHuNbOIRE,Keep Driving,Harry Styles,2022,pop,164.948,80,0.321,0.721,0.479,-9.669
53zCCom4uEoIBaOAEJtjUL,The Good I'll Do,Zach Bryan,2022,pop,118.152,76,0.82,0.434,0.215,-8.478
59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,2022,pop,179.773,83,0.232,0.345,0.612,-6.543
2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,JVKE,2022,pop,128.934,81,0.617,0.422,0.44,-5.53
51Zw1cKDgkad0CXv23HCMU,Daylight,Harry Styles,2022,pop,145.5,81,0.484,0.686,0.445,-7.189
5oqDgw5VGBln5dSIOPWyBq,Karma,Taylor Swift,2022,pop,90.024,78,0.074,0.649,0.622,-7.054
10xV5l9nhLvFpR8mqzs0bL,Numb,"Marshmello, Khalid",2022,pop,119.966,83,0.121,0.912,0.774,-4.673
5LYMamLv12UPbemOaTPyeV,Music For a Sushi Restaurant,Harry Styles,2022,pop,107.041,82,0.258,0.72,0.715,-4.652
5ZCjp56T8J6d7amJyFSzrI,Heart Like A Truck,Lainey Wilson,2022,pop,139.974,75,0.148,0.587,0.632,-5.416
6G12ZafqofSq7YtrMqUm76,Monotonía,"Shakira, Ozuna",2022,pop,131.963,87,0.419,0.873,0.695,-4.207
7FmYn9e7KHMXcxqGSj9LjH,Mastermind,Taylor Swift,2022,pop,125.966,79,0.553,0.662,0.357,-14.064
7GeTsDIc5ykNB6lORO6Cee,Circo Loco,"Drake, 21 Savage",2022,pop,103.976,79,0.0102,0.734,0.605,-8.476
3khEEPRyBeOUabbmOPJzAG,KICK BACK,Kenshi Yonezu,2022,pop,101.921,84,0.00207,0.577,0.941,-5.17
4fsQ0K37TOXa3hEQfjEic1,ANTIFRAGILE,LE SSERAFIM,2022,pop,105.025,87,0.0821,0.882,0.797,-3.299
2aJnyNu4PQxQ2lyj5boiMG,I Hate U,SZA,2022,pop,106.534,78,0.514,0.533,0.417,-8.665
54ipXppHLA8U4yqpOFTUhr,Bones,Imagine Dragons,2022,pop,114.061,87,0.0201,0.772,0.75,-3.67
7712gjoih4QoDbXpljEk21,Paris,Taylor Swift,2022,pop,110.947,78,0.112,0.7,0.509,-10.547
45pUWUeEWGoSdH6UF162G8,Broke Boys,"Drake, 21 Savage",2022,pop,120.041,77,0.0104,0.642,0.533,-7.45
2CeKVsFFXG4QzA415QygGb,Feliz Cumpleaños Ferxxo,Feid,2022,pop,94.999,89,0.0863,0.865,0.573,-5.501
5UXJzLFdBn6u9FJTCnoHrH,Memories,Conan Gray,2022,pop,112.969,83,0.00979,0.34,0.684,-6.306
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,2022,pop,108.966,82,0.0995,0.836,0.743,-6.305
2rurDawMfoKP4uHyb2kJBt,Te Felicito,"Shakira, Rauw Alejandro",2022,pop,174.14,86,0.234,0.695,0.636,-4.654
7lNezbnIXBbgNmFOa9dt1c,Where It Ends,Bailey Zimmerman,2022,pop,170.041,74,0.259,0.431,0.837,-5.067
02Zkkf2zMkwRGQjZ7T4p8f,Anti-Hero,Taylor Swift,2022,pop,96.953,77,0.133,0.638,0.634,-6.582
4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Nicki Minaj,2022,pop,133.01,80,0.0645,0.95,0.891,-2.653
0heeNYlwOGuUSe7TgUD27B,Question...?,Taylor Swift,2022,pop,108.943,78,0.2,0.751,0.502,-8.763
4g2c7NoTWAOSYDy44l9nub,Lavender Haze,Taylor Swift,2022,pop,97.038,77,0.204,0.735,0.444,-10.519
0jvo9CjnbR0lYUDTSNTMiu,Bejeweled,Taylor Swift,2022,pop,164.003,77,0.0661,0.7,0.55,-9.13
5xMw6qCcpd2gBXPGTegC4W,SOS,SZA,2022,pop,119.159,75,0.669,0.507,0.657,-7.356
56hioFjQ0DXrdn04hZcFgG,Mastermind,Taylor Swift,2022,pop,125.934,76,0.571,0.661,0.352,-14.077
6k07Z7rd9og1FvRJD2n9E8,From Austin,Zach Bryan,2022,pop,109.755,73,0.633,0.5,0.485,-7.94
1TweDM3JC49LNeelLVg3yX,Used (feat. Don Toliver),SZA,2022,pop,149.579,76,0.532,0.734,0.689,-6.454
6Nl7KyvjkFncGsjB49SxLl,Midnight Rain,Taylor Swift,2022,pop,139.966,77,0.71,0.636,0.377,-11.721
6AqwH2Y9FJwhUE2dCSkw1u,5 Foot 9,Tyler Hubbard,2022,pop,106.005,74,0.146,0.602,0.796,-5.609
2gJj6WtAxXjApMs3PXsCeX,Heavy Eyes,Zach Bryan,2022,pop,139.667,73,0.032,0.471,0.912,-3.032
2gYj9lubBorOPIVWsTXugG,After LIKE,IVE,2022,pop,125.014,83,0.103,0.68,0.922,-1.215
2e2AXpIiJpet5b4qg85Gh6,F2F,SZA,2022,pop,89.934,75,0.089,0.533,0.74,-5.767
3i058E8uxTsYqJ5NWZzqSj,Little Freak,Harry Styles,2022,pop,141.96,80,0.719,0.559,0.535,-7.723
2JxBHISFV4ISAE8VMngqWS,Over Now,Kameron Marlowe,2022,pop,117.058,73,0.0813,0.561,0.764,-4.313
4viFAHmivkYQKkwLvwKOgg,Water Under The Bridge,Sam Hunt,2022,pop,133.889,73,0.0697,0.635,0.866,-2.695
2ZlABhxMMa43COmZ97kKsJ,Jumbotron Shit Poppin,"Drake, 21 Savage",2022,pop,99.026,76,0.221,0.799,0.575,-6.257
2DwUdMJ5uxv20EhAildreg,Cookie,NewJeans,2022,pop,156.935,81,0.0596,0.847,0.638,-3.764
2D4dV2KXDTszzJ3p3cFqhA,Less Than Zero,The Weeknd,2022,pop,142.981,79,0.00096,0.535,0.791,-5.55
0isqpzdmr2hsKb50uBSCdo,Love You a Little Bit,Tanner Adell,2022,pop,137.943,72,0.0401,0.61,0.868,-4.098
5UNMyX2AzF8X90wAYAxG6Q,Heart Like A Truck,Lainey Wilson,2022,pop,139.974,72,0.148,0.587,0.632,-5.416
69xohKu8C1fsflYAiSNbwM,Run BTS,BTS,2022,pop,77.004,84,0.0201,0.724,0.818,-3.747
2Sjx8DWZO5zaTyTAmgo2gY,Gone Girl,SZA,2022,pop,150.007,75,0.57,0.428,0.439,-7.674
0L8LOav65XwLjCLS11gNPD,Typa Girl,BLACKPINK,2022,pop,131.984,79,0.0745,0.915,0.621,-6.519
1jEBSDN5vYViJQr78W7jr2,Light Switch,Charlie Puth,2022,pop,184.008,81,0.105,0.689,0.627,-5.692
7gVWKBcfIW93YxNBi3ApIE,"You're On Your Own, Kid",Taylor Swift,2022,pop,120.044,76,0.416,0.694,0.38,-10.307
4jTs7ny5eSRnKTzxdrFv5I,Smoking on my Ex Pack,SZA,2022,pop,81.227,74,0.241,0.466,0.676,-8.097
1l4iQsOZ5sOXZPMQLvouaB,Coast (feat. Anderson .Paak),"Hailee Steinfeld, Anderson .Paak",2022,pop,111.976,76,0.0262,0.701,0.875,-4.1
2HbpYFQbairMoU2YFyOP2x,Motorcycle Drive By,Zach Bryan,2022,pop,124.306,73,0.0392,0.655,0.682,-4.562
4j6kId9QIqhoXvqHKgSKa0,Grapejuice,Harry Styles,2022,pop,182.928,77,0.357,0.645,0.721,-4.394
3TFoEJe5zNuHZStRboWPxg,People Watching,Conan Gray,2022,pop,125.721,77,0.381,0.53,0.592,-7.281
7FlQk2gJ6TBrHHiidvdR2O,MAMIII,Becky G,2022,pop,94.048,81,0.0845,0.836,0.703,-3.554
79HZAZNnOE97rb2hnI0XQr,LOKERA,"Rauw Alejandro, Lyanno, Brray",2022,pop,102.019,83,0.21,0.834,0.828,-2.657
0T2pB7P1VdXPhLdQZ488uH,Normal,Feid,2022,pop,170.082,87,0.034,0.709,0.56,-4.867
1mw0RgNXIpYRyyCdBQbLgA,Love Of My Life,Harry Styles,2022,pop,118.057,79,0.669,0.555,0.536,-8.233
0sSRLXxknVTQDStgU1NqpY,Hours In Silence,"Drake, 21 Savage",2022,pop,118.352,75,0.234,0.501,0.403,-11.106
34ZAzO78a5DAVNrYIGWcPm,Shirt,SZA,2022,pop,119.959,76,0.146,0.824,0.453,-9.604
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,Lizzo,2022,pop,108.965,80,0.0974,0.836,0.743,-6.305
4ewazQLXFTDC8XvCbhvtXs,Glimpse of Us,Joji,2022,pop,169.914,81,0.891,0.44,0.317,-9.258
5UDX3jJn9vXGxE5h0sNRCy,Hurt No More,CHASE WRIGHT,2022,pop,180.0,71,0.182,0.45,0.855,-3.475
4fnNBPN9W6AoOYSQS3FJxT,Notice Me,SZA,2022,pop,159.919,74,0.275,0.724,0.68,-6.822
5JLf54f83nJrxD4IhFaLl7,Brown Eyes Baby,Keith Urban,2022,pop,141.944,73,0.0906,0.521,0.833,-6.992
199E1RRrVmVTQqBXih5qRC,Maroon,Taylor Swift,2022,pop,108.034,76,0.0593,0.658,0.378,-8.3
33hQJTNI0T2FHVtku3smJf,Wreckage,Nate Smith,2022,pop,145.103,72,0.0452,0.563,0.575,-5.072
5kiZGSxgqPdv6rbqL9THdd,High Infidelity,Taylor Swift,2022,pop,87.862,76,0.723,0.646,0.529,-10.179
1ri9ZUkBJVFUdgwzCnfcYs,MAMIII,"Becky G, KAROL G",2022,pop,93.991,81,0.0934,0.843,0.7,-3.563
0Q5VnK2DYzRyfqQRJuUtvi,LOVE DIVE,IVE,2022,pop,117.941,82,0.00379,0.703,0.709,-4.169
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),Taylor Swift,2022,pop,144.039,76,0.302,0.47,0.494,-8.672
5XUuldRjPXcP5QxyEN4IXT,Voices In My Head,Falling In Reverse,2022,pop,173.17,76,0.0266,0.546,0.898,-3.067
6Rpbzk2LC8xWZI93RyodAq,Hey Mor,"Ozuna, Feid",2022,pop,98.002,84,0.00302,0.901,0.589,-6.713
69w5X6uTrOaWM32IetSzvO,Daydreaming,Harry Styles,2022,pop,113.971,77,0.311,0.707,0.811,-5.298
6g09jdxuWjeecqU2wUix9o,Memory to Drown,Bryan Martin,2022,pop,126.028,72,0.0957,0.662,0.781,-3.294
4hTej08FutmriOs7S1hWWy,Conceited,SZA,2022,pop,150.046,74,0.0486,0.791,0.458,-8.236
0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, Jung Kook, BTS",2022,pop,101.058,82,0.619,0.881,0.592,-4.898
0ARKW62l9uWIDYMZTUmJHF,Shut Down,BLACKPINK,2022,pop,110.058,78,0.00412,0.82,0.686,-5.102
5uSFGgIfHMT3osrAd9n9ym,Forget Me,Lewis Capaldi,2022,pop,101.982,84,0.296,0.669,0.742,-3.518
3O8G8eVrhfXTGttyQ1xVuq,CASE 143,Stray Kids,2022,pop,100.006,79,0.0961,0.812,0.89,-2.661
74NI58MQexwZjNu1Gu6GjT,Far,SZA,2022,pop,115.915,73,0.672,0.612,0.549,-7.401
3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),"MEDUZA, James Carter, Elley Duhé",2022,pop,123.998,86,0.118,0.607,0.767,-6.069
1wLNEMiUzwvRZz9XHCXhAE,Fifth of May,Zach Bryan,2022,pop,136.728,72,0.391,0.596,0.544,-7.039
5expoVGQPvXuwBBFuNGqBd,Hurt,NewJeans,2022,pop,179.877,79,0.731,0.599,0.446,-6.511
29YW2xXlo6Pc6M0SBTCXYN,More M’s,"Drake, 21 Savage",2022,pop,82.537,74,0.0405,0.704,0.504,-6.749
0iNZGC211wst3VjtobNnC5,Family Line,Conan Gray,2022,pop,153.713,78,0.619,0.326,0.397,-8.145
3CIyK1V4JEJkg02E4EJnDl,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,2022,pop,77.011,82,0.237,0.728,0.783,-4.424
1ldUPmqrCvk6thNYe0oUen,All the Time,Zach Bryan,2022,pop,151.785,71,0.272,0.422,0.439,-6.606
7gRFDGEzF9UkBV233yv2dc,Shut Down,BLACKPINK,2022,pop,110.071,78,0.00327,0.818,0.69,-5.119
63irPUP3xB74fHdw1Aw9zR,MANIAC,Stray Kids,2022,pop,119.872,78,0.154,0.581,0.8,-2.613
1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"Jung Kook, BTS",2022,pop,114.993,86,0.158,0.71,0.879,-4.218
0VO8gYVDSwM1Qdd2GsMoYK,Moth To A Flame (with The Weeknd),Swedish House Mafia,2022,pop,120.146,83,0.0027,0.553,0.659,-7.295
0Zp0Q7p94hUim8q07dXeN1,Get to Gettin’ Gone,Bailey Zimmerman,2022,pop,146.098,71,0.247,0.59,0.685,-6.689
5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,BLACKPINK,2022,pop,180.06,78,0.0145,0.693,0.734,-6.189
5hnGrTBaEsdukpDF6aZg8a,How Do I Say Goodbye,Dean Lewis,2022,pop,81.552,82,0.214,0.4,0.641,-6.303
53tfEupEzQRtVFOeZvk7xq,DESPECHÁ,ROSALÍA,2022,pop,130.04,84,0.146,0.914,0.622,-6.538
1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,Alec Benjamin,2022,pop,121.15,77,0.577,0.448,0.606,-4.565
6Ole34qqbgkZ60IyrcVm7e,Cooped Up / Return Of The Mack,"Post Malone, Mark Morrison, Sickick",2022,pop,95.485,75,0.01,0.727,0.839,-4.781
1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),"Alesso, Zara Larsson",2022,pop,124.026,82,0.0245,0.739,0.586,-5.079
6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,"Marshmello, Juice WRLD",2022,pop,83.018,74,0.0574,0.645,0.525,-5.399
0RDqNCRBGrSegk16Avfzuq,Talk that Talk,TWICE,2022,pop,119.973,78,0.136,0.772,0.907,-2.438
5YbPxJwPfrj7uswNwoF1pJ,Last Last,Burna Boy,2022,pop,87.925,81,0.131,0.795,0.565,-4.457
4RxdAzEmkPXTiIU6ULLoXh,this is what heartbreak feels like,JVKE,2022,pop,109.991,75,0.578,0.707,0.474,-4.603
1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,Beyoncé,2022,pop,121.892,77,0.00453,0.545,0.641,-6.398
1MRnyqgA3P1T5Dw72lfZLm,You and I,d4vd,2022,pop,90.225,74,0.259,0.474,0.919,-5.702
35TyJIMR3xRouUuo2sjS6v,Cinema,Harry Styles,2022,pop,105.993,77,0.354,0.829,0.644,-7.696
5SHpuW2qjkQtFRpE6P9Nks,The 30th,Billie Eilish,2022,pop,82.987,76,0.929,0.387,0.135,-14.398
6Z1bV93BP95h4YjIavrQPf,Dancin’ In The Country,Tyler Hubbard,2022,pop,114.984,71,0.00408,0.655,0.869,-4.807
6wAFvJPpTZVirBKGZ4EnMW,Glitch,Taylor Swift,2022,pop,140.864,74,0.361,0.675,0.466,-9.738
6C7OF1Jal7YkyjzyUG8vkK,Question...?,Taylor Swift,2022,pop,108.989,74,0.226,0.751,0.502,-8.777
2TDyyEBasw10wu5Uh94bR1,PUNTO 40,"Rauw Alejandro, Baby Rasta",2022,pop,106.972,81,0.00127,0.873,0.826,-0.722
6Xj014IHwbLVjiVT6H89on,Malas Decisiones,Kenia OS,2022,pop,109.969,88,0.0474,0.812,0.791,-3.704
50Emgupm363qIrYBe20FR3,Quittin' Time,Zach Bryan,2022,pop,143.34,70,0.215,0.557,0.725,-5.79
4ua94LvtGZlGsZVlvMJCUS,We Ride,Bryan Martin,2022,pop,81.991,71,0.0736,0.62,0.719,-4.177
6hgoYQDUcPyCz7LcTUHKxa,Calm Down,Rema,2022,pop,107.007,83,0.376,0.811,0.781,-6.333
4N5s8lPTsjI9EGP7K4SXzB,Green Green Grass,George Ezra,2022,pop,112.972,83,0.0695,0.685,0.738,-4.413
6PDWMQJ55ZYrGrSx3EZzl4,The Exit,Conan Gray,2022,pop,82.015,74,0.608,0.58,0.416,-9.591
